Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Age_Group,Attrition_Flag_Original,Attrition_Flag_Existing Customer
44,F,4,High School,Single,Less than $40K,Blue,30,1,2,3,6882.0,1930,4952.0,0.915,8619.25,113,0.766,0.28,Middle-aged,Existing Customer,1
46,M,4,Uneducated,Married,$80K - $120K,Blue,33,1,2,1,13490.0,1567,11923.0,0.795,8619.25,105,0.75,0.116,Middle-aged,Existing Customer,1
39,M,3,High School,Married,$80K - $120K,Blue,34,2,1,2,17978.0,1820,16158.0,0.85,8619.25,114,0.81,0.101,Middle-aged,Existing Customer,1
45,M,3,Post-Graduate,Married,$40K - $60K,Blue,30,2,2,2,3821.0,1673,2148.0,0.869,8619.25,89,0.712,0.438,Middle-aged,Existing Customer,1
41,F,2,Graduate,Single,Less than $40K,Blue,21,2,3,3,3624.0,1641,1983.0,0.833,8619.25,121,0.779,0.453,Middle-aged,Existing Customer,1
42,F,3,High School,Single,Less than $40K,Blue,37,1,3,1,3787.0,824,2963.0,0.809,8619.25,120,0.69,0.218,Middle-aged,Existing Customer,1
38,F,1,College,Single,Less than $40K,Blue,28,2,2,2,4623.0,1366,3257.0,0.776,8619.25,118,0.735,0.295,Middle-aged,Existing Customer,1
36,M,2,High School,Married,$80K - $120K,Blue,30,2,1,2,4343.0,2220,2123.0,1.045,8619.25,119,0.776,0.511,Middle-aged,Existing Customer,1
43,F,3,High School,Unknown,$40K - $60K,Silver,25,1,2,1,17328.0,0,17328.0,0.82,8619.25,105,0.641,0.0,Middle-aged,Existing Customer,1
51,F,3,High School,Married,Less than $40K,Blue,39,2,1,1,3803.0,2437,1366.0,0.809,8619.25,117,0.746,0.641,Middle-aged,Existing Customer,1
52,M,3,Graduate,Married,$60K - $80K,Blue,44,1,2,1,23836.25,603,23286.0,0.792,8619.25,124,0.968,0.025,Middle-aged,Existing Customer,1
50,F,3,Graduate,Divorced,Unknown,Silver,45,2,1,2,23836.25,2381,32135.0,0.748,8619.25,103,0.717,0.069,Middle-aged,Existing Customer,1
49,M,4,Graduate,Single,$80K - $120K,Blue,36,2,3,2,3999.0,0,3999.0,0.938,7567.0,76,0.652,0.0,Middle-aged,Attrited Customer,0
44,M,4,Unknown,Single,$80K - $120K,Blue,26,1,2,1,11782.0,2177,9605.0,0.875,8619.25,110,0.692,0.185,Middle-aged,Existing Customer,1
43,F,4,Unknown,Single,Less than $40K,Blue,38,2,1,2,3220.0,0,3220.0,0.782,8619.25,90,0.698,0.0,Middle-aged,Existing Customer,1
48,F,3,Unknown,Unknown,$40K - $60K,Blue,42,2,1,1,9742.0,2517,7225.0,0.692,8619.25,92,0.804,0.258,Middle-aged,Existing Customer,1
55,M,3,Graduate,Single,$60K - $80K,Blue,46,2,4,2,4178.0,0,4178.0,0.882,7914.0,54,0.862,0.0,Middle-aged,Attrited Customer,0
48,M,4,Graduate,Married,$80K - $120K,Blue,34,1,1,1,23836.25,738,33778.0,0.719,8619.25,121,0.635,0.021,Middle-aged,Existing Customer,1
45,M,4,Graduate,Married,$80K - $120K,Blue,32,1,1,3,23836.25,1657,25162.0,0.816,8619.25,111,0.762,0.062,Middle-aged,Existing Customer,1
54,M,1,Graduate,Divorced,$80K - $120K,Blue,44,1,3,3,9580.0,132,9448.0,0.32,5385.0,51,0.308,0.014,Middle-aged,Attrited Customer,0
47,F,4,Unknown,Single,Less than $40K,Blue,36,2,2,1,7940.0,1669,6271.0,0.696,8619.25,118,0.934,0.21,Middle-aged,Existing Customer,1
39,M,1,Graduate,Single,$60K - $80K,Gold,36,1,3,2,23836.25,1662,32854.0,0.751,8619.25,105,0.615,0.048,Middle-aged,Existing Customer,1
47,M,2,Uneducated,Married,$40K - $60K,Blue,39,2,2,2,3471.0,0,3471.0,0.871,8619.25,115,0.742,0.0,Middle-aged,Existing Customer,1
51,M,2,Unknown,Single,$120K +,Blue,42,2,4,2,14938.0,0,14938.0,0.758,8192.0,80,0.778,0.0,Middle-aged,Attrited Customer,0
49,F,3,Graduate,Divorced,Unknown,Blue,42,2,2,3,14072.0,1917,12155.0,0.653,8619.25,107,0.981,0.136,Middle-aged,Existing Customer,1
58,F,1,Unknown,Married,$40K - $60K,Silver,53,1,3,3,15928.0,1527,14401.0,0.838,8619.25,125,0.712,0.096,Older,Existing Customer,1
40,M,2,Uneducated,Married,$80K - $120K,Blue,30,6,2,3,20798.0,1059,19739.0,1.049,8038.0,90,0.837,0.051,Middle-aged,Attrited Customer,0
60,F,1,Graduate,Single,Less than $40K,Blue,45,2,3,1,9752.0,1423,8329.0,0.872,8619.25,108,0.964,0.146,Older,Existing Customer,1
53,M,1,Unknown,Single,$40K - $60K,Blue,45,1,2,1,3234.0,1514,1720.0,0.846,8619.25,100,0.695,0.468,Middle-aged,Existing Customer,1
45,M,2,Graduate,Married,$80K - $120K,Blue,36,4,3,3,23836.25,1273,23571.0,0.437,6549.0,75,0.974,0.051,Middle-aged,Attrited Customer,0
49,M,2,Uneducated,Married,$80K - $120K,Blue,36,2,1,3,3090.0,0,3090.0,0.769,8619.25,101,0.804,0.0,Middle-aged,Existing Customer,1
48,F,3,Post-Graduate,Divorced,Less than $40K,Blue,36,5,3,1,9943.0,2138,7805.0,0.949,8325.0,54,1.0,0.215,Middle-aged,Attrited Customer,0
44,M,3,Graduate,Married,$60K - $80K,Blue,36,1,2,3,3384.0,799,2585.0,0.737,8619.25,100,0.754,0.236,Middle-aged,Existing Customer,1
29,F,1,Uneducated,Single,Less than $40K,Blue,36,1,2,1,3640.0,1419,2221.0,0.749,8619.25,99,0.678,0.39,Young,Existing Customer,1
42,M,4,Uneducated,Married,$80K - $120K,Silver,35,1,2,3,23836.25,1420,33096.0,0.848,8619.25,110,0.803,0.041,Middle-aged,Existing Customer,1
45,F,3,Graduate,Married,Less than $40K,Silver,39,1,2,3,10186.0,1608,8578.0,0.712,8619.25,106,0.767,0.158,Middle-aged,Existing Customer,1
45,F,2,High School,Single,Less than $40K,Platinum,36,1,3,1,15987.0,2262,13725.0,0.714,8619.25,127,0.649,0.141,Middle-aged,Existing Customer,1
46,M,0,College,Single,$80K - $120K,Blue,39,2,3,3,16983.0,0,16983.0,1.061,8526.0,79,0.837,0.0,Middle-aged,Attrited Customer,0
39,M,2,Unknown,Married,$120K +,Blue,36,6,3,3,23836.25,2517,31999.0,1.052,7866.0,63,0.75,0.073,Middle-aged,Attrited Customer,0
32,M,2,Uneducated,Single,$80K - $120K,Silver,20,2,3,3,23836.25,2136,32380.0,0.849,8619.25,119,0.75,0.062,Young,Existing Customer,1
38,M,2,High School,Single,$80K - $120K,Blue,31,1,3,2,23836.25,0,34516.0,0.768,8619.25,99,0.768,0.0,Middle-aged,Existing Customer,1
50,F,4,Unknown,Married,$40K - $60K,Blue,41,1,2,2,4268.0,1509,2759.0,0.562,8619.25,112,0.867,0.354,Middle-aged,Existing Customer,1
50,F,2,High School,Married,Unknown,Blue,40,2,3,2,10748.0,1084,9664.0,0.868,8619.25,126,0.68,0.101,Middle-aged,Existing Customer,1
37,F,2,Unknown,Married,Unknown,Silver,21,2,2,2,23836.25,0,31718.0,0.91,7432.0,64,0.641,0.0,Middle-aged,Attrited Customer,0
42,M,2,College,Single,$80K - $120K,Blue,36,1,3,1,9959.0,2517,7442.0,0.884,8619.25,85,0.771,0.253,Middle-aged,Attrited Customer,0
53,M,1,College,Married,$80K - $120K,Silver,36,2,2,2,23836.25,1484,33032.0,1.015,8619.25,114,0.9,0.043,Middle-aged,Existing Customer,1
52,M,1,High School,Single,$60K - $80K,Blue,45,1,5,1,11898.0,2517,9381.0,0.745,8619.25,128,0.73,0.212,Middle-aged,Existing Customer,1
57,M,2,Post-Graduate,Single,$80K - $120K,Silver,43,2,3,3,23836.25,1847,32669.0,0.557,7842.0,61,0.794,0.054,Older,Attrited Customer,0
46,M,1,Uneducated,Married,$60K - $80K,Blue,27,1,3,1,13056.0,1890,11166.0,0.713,8619.25,102,0.672,0.145,Middle-aged,Existing Customer,1
60,M,0,Graduate,Single,Less than $40K,Silver,47,1,1,3,14002.0,1413,12589.0,0.621,8619.25,128,0.882,0.101,Older,Existing Customer,1
40,M,3,Graduate,Married,$60K - $80K,Blue,33,5,3,6,5500.0,442,5058.0,0.609,7720.0,67,0.558,0.08,Middle-aged,Attrited Customer,0
49,M,3,Uneducated,Married,$120K +,Blue,38,2,3,3,8549.0,0,8549.0,1.023,8619.25,77,0.791,0.0,Middle-aged,Attrited Customer,0
56,M,2,Unknown,Married,Less than $40K,Blue,44,5,3,1,4390.0,0,4390.0,1.005,8454.0,69,0.769,0.0,Older,Attrited Customer,0
55,M,1,College,Single,$80K - $120K,Blue,43,2,2,3,23836.25,0,24884.0,0.072,5107.0,53,0.293,0.0,Middle-aged,Attrited Customer,0
55,F,2,Graduate,Married,Unknown,Blue,41,1,1,1,3591.0,1760,1831.0,0.507,8619.25,121,0.754,0.49,Middle-aged,Existing Customer,1
55,F,3,Uneducated,Single,Less than $40K,Blue,47,2,5,4,4841.0,859,3982.0,1.003,8619.25,87,0.977,0.177,Middle-aged,Attrited Customer,0
31,M,2,Unknown,Unknown,$80K - $120K,Blue,18,2,1,3,4246.0,2517,1729.0,0.951,8102.0,66,0.886,0.593,Young,Attrited Customer,0
44,F,4,Graduate,Single,Unknown,Blue,36,2,1,2,7469.0,1378,6091.0,0.859,8619.25,108,0.862,0.184,Middle-aged,Existing Customer,1
54,M,2,Graduate,Divorced,$80K - $120K,Blue,48,2,3,2,23836.25,2114,27860.0,0.925,8619.25,115,0.855,0.071,Middle-aged,Existing Customer,1
58,M,1,Graduate,Married,$60K - $80K,Blue,48,2,3,2,20724.0,2221,18503.0,0.769,8619.25,109,0.703,0.107,Older,Existing Customer,1
53,M,2,High School,Single,$120K +,Blue,36,2,2,2,21079.0,1431,19648.0,0.688,8619.25,96,0.655,0.068,Middle-aged,Existing Customer,1
59,F,1,Uneducated,Married,$40K - $60K,Blue,36,2,2,3,3720.0,1569,2151.0,0.891,8619.25,129,0.792,0.422,Older,Existing Customer,1
54,M,1,Unknown,Single,$80K - $120K,Blue,36,2,3,2,11077.0,573,10504.0,0.973,8165.0,87,0.776,0.052,Middle-aged,Attrited Customer,0
32,M,1,High School,Married,$40K - $60K,Blue,19,2,3,1,12024.0,0,12024.0,0.823,8619.25,105,0.78,0.0,Young,Existing Customer,1
48,M,5,Graduate,Single,$40K - $60K,Blue,38,2,3,3,4446.0,0,4446.0,0.963,8619.25,76,0.949,0.0,Middle-aged,Attrited Customer,0
54,M,3,Graduate,Married,$120K +,Blue,44,2,1,3,23836.25,862,33654.0,0.815,8619.25,111,0.762,0.025,Middle-aged,Existing Customer,1
32,M,0,Unknown,Married,Less than $40K,Silver,24,2,2,3,11511.0,0,11511.0,0.867,8619.25,123,0.64,0.0,Young,Existing Customer,1
42,M,2,Graduate,Married,$80K - $120K,Silver,31,2,1,3,23836.25,1356,33160.0,0.71,8619.25,104,0.825,0.039,Middle-aged,Existing Customer,1
42,M,3,Uneducated,Married,$120K +,Blue,28,2,3,1,19192.0,1507,17685.0,0.594,8619.25,125,0.736,0.079,Middle-aged,Existing Customer,1
29,M,0,Post-Graduate,Married,Less than $40K,Blue,36,1,1,1,3076.0,0,3076.0,0.924,8619.25,123,0.892,0.0,Young,Existing Customer,1
43,M,3,Graduate,Married,$80K - $120K,Blue,32,2,1,2,4196.0,1331,2865.0,0.537,8619.25,116,0.841,0.317,Middle-aged,Existing Customer,1
45,M,3,Graduate,Single,$60K - $80K,Blue,38,1,3,3,3243.0,1580,1663.0,1.075,8619.25,122,0.743,0.487,Middle-aged,Existing Customer,1
56,F,1,High School,Married,Unknown,Blue,49,1,2,1,17542.0,2517,15025.0,0.8,8619.25,138,0.792,0.143,Older,Existing Customer,1
46,M,4,High School,Married,$80K - $120K,Blue,36,2,2,1,23836.25,1190,31759.0,0.664,8619.25,113,0.638,0.036,Middle-aged,Existing Customer,1
41,F,2,Doctorate,Married,Unknown,Silver,28,1,3,3,23836.25,1289,30961.0,0.703,8619.25,100,0.786,0.04,Middle-aged,Existing Customer,1
50,F,2,Graduate,Married,Unknown,Gold,40,2,1,1,23836.25,1826,32690.0,0.718,8619.25,121,0.833,0.053,Middle-aged,Existing Customer,1
52,F,2,College,Divorced,$40K - $60K,Gold,43,2,2,3,23836.25,2114,21867.0,0.721,8619.25,100,0.724,0.088,Middle-aged,Existing Customer,1
52,F,2,Graduate,Married,$40K - $60K,Blue,43,1,2,3,4090.0,1649,2441.0,0.752,8619.25,92,0.673,0.403,Middle-aged,Existing Customer,1
32,F,0,High School,Single,Unknown,Blue,21,2,3,1,4251.0,2295,1956.0,0.628,8619.25,115,0.797,0.54,Young,Existing Customer,1
52,F,1,High School,Single,Less than $40K,Blue,40,2,1,1,4119.0,2517,1602.0,0.754,8619.25,121,0.862,0.611,Middle-aged,Existing Customer,1
60,M,1,High School,Married,Less than $40K,Silver,55,2,2,3,13399.0,1456,11943.0,0.856,8619.25,122,0.649,0.109,Older,Existing Customer,1
44,F,0,Unknown,Married,Less than $40K,Blue,34,1,3,3,9070.0,1273,7797.0,0.637,8619.25,129,0.743,0.14,Middle-aged,Existing Customer,1
48,F,4,Uneducated,Married,Unknown,Blue,36,2,6,1,7469.0,1216,6253.0,0.771,8619.25,104,0.6,0.163,Middle-aged,Existing Customer,1
57,M,1,Post-Graduate,Unknown,$80K - $120K,Blue,36,4,3,3,23714.0,0,23714.0,0.981,8463.0,62,0.824,0.0,Older,Attrited Customer,0
52,F,2,High School,Divorced,Less than $40K,Blue,40,1,2,3,5240.0,2517,2723.0,0.78,8619.25,105,0.875,0.48,Middle-aged,Existing Customer,1
34,M,3,Post-Graduate,Single,$40K - $60K,Blue,28,2,3,2,3744.0,0,3744.0,0.796,8202.0,69,0.769,0.0,Young,Attrited Customer,0
40,M,2,Uneducated,Single,$80K - $120K,Blue,36,2,2,1,15594.0,1690,13904.0,0.69,8619.25,127,0.608,0.108,Middle-aged,Existing Customer,1
45,M,4,High School,Single,$60K - $80K,Blue,35,1,1,3,8449.0,2092,6357.0,0.709,8619.25,120,0.667,0.248,Middle-aged,Existing Customer,1
59,M,0,High School,Single,$80K - $120K,Gold,48,5,2,6,23836.25,0,34516.0,0.969,8480.0,71,0.821,0.0,Older,Attrited Customer,0
43,M,3,Unknown,Unknown,$80K - $120K,Blue,28,2,1,3,9959.0,734,9225.0,0.86,8619.25,116,0.812,0.074,Middle-aged,Existing Customer,1
30,M,2,College,Single,$60K - $80K,Blue,36,1,3,3,4192.0,1734,2458.0,0.753,8619.25,106,0.893,0.414,Young,Existing Customer,1
38,F,1,High School,Married,Less than $40K,Blue,31,2,6,3,3416.0,2517,899.0,0.925,8619.25,105,0.78,0.737,Middle-aged,Existing Customer,1
42,M,4,Doctorate,Single,$60K - $80K,Blue,31,2,2,2,3322.0,0,3322.0,0.758,8619.25,108,0.588,0.0,Middle-aged,Existing Customer,1
50,M,1,Uneducated,Single,$60K - $80K,Blue,30,1,3,2,14217.0,1816,12401.0,0.978,8619.25,99,0.678,0.128,Middle-aged,Existing Customer,1
49,M,4,College,Single,$60K - $80K,Blue,35,1,2,2,17350.0,1817,15533.0,0.816,8619.25,118,0.873,0.105,Middle-aged,Existing Customer,1
58,M,4,High School,Married,$60K - $80K,Blue,53,1,3,0,13784.0,698,13086.0,0.75,8619.25,91,0.784,0.051,Older,Existing Customer,1
54,F,1,Uneducated,Married,Less than $40K,Blue,42,2,2,3,3181.0,2087,1094.0,0.752,8619.25,92,0.736,0.656,Middle-aged,Existing Customer,1
39,F,3,Graduate,Unknown,Less than $40K,Blue,26,2,2,1,5325.0,2488,2837.0,0.926,8619.25,101,0.836,0.467,Middle-aged,Existing Customer,1
48,F,1,Uneducated,Single,$40K - $60K,Gold,28,3,2,1,23836.25,1454,22527.0,0.925,8619.25,64,0.684,0.061,Middle-aged,Attrited Customer,0
36,M,2,Graduate,Married,Less than $40K,Blue,23,2,2,3,3920.0,0,3920.0,0.813,8619.25,102,0.729,0.0,Middle-aged,Existing Customer,1
56,F,1,Graduate,Married,Less than $40K,Blue,36,2,1,2,5158.0,1148,4010.0,0.637,8619.25,128,0.882,0.223,Older,Existing Customer,1
57,F,2,Unknown,Married,$40K - $60K,Blue,46,3,1,3,5073.0,1533,3540.0,0.654,8619.25,122,0.743,0.302,Older,Existing Customer,1
47,F,2,High School,Married,$40K - $60K,Blue,40,2,1,3,4074.0,1868,2206.0,0.688,8619.25,118,0.761,0.459,Middle-aged,Existing Customer,1
27,M,1,Graduate,Single,$40K - $60K,Blue,21,2,3,1,10284.0,787,9497.0,0.739,8619.25,92,0.84,0.077,Young,Existing Customer,1
42,M,3,Uneducated,Married,$120K +,Platinum,23,3,4,3,23836.25,2070,32446.0,0.88,8619.25,102,0.545,0.06,Middle-aged,Existing Customer,1
53,M,3,High School,Single,$80K - $120K,Silver,33,2,2,3,23836.25,0,34516.0,0.534,6361.0,74,1.114,0.0,Middle-aged,Attrited Customer,0
57,F,3,High School,Married,Less than $40K,Blue,36,3,3,1,3999.0,721,3278.0,0.847,8619.25,102,0.672,0.18,Older,Existing Customer,1
50,F,0,Post-Graduate,Divorced,Less than $40K,Blue,36,3,4,1,3468.0,2221,1247.0,0.783,8619.25,122,0.627,0.64,Middle-aged,Existing Customer,1
50,M,4,Graduate,Married,$80K - $120K,Blue,39,3,1,2,11900.0,1796,10104.0,0.651,8619.25,101,0.98,0.151,Middle-aged,Existing Customer,1
51,F,1,High School,Single,Unknown,Blue,41,3,3,2,9701.0,0,9701.0,1.024,8619.25,62,0.824,0.0,Middle-aged,Attrited Customer,0
61,M,0,Graduate,Single,$80K - $120K,Gold,50,3,3,3,23836.25,1357,33159.0,0.687,8619.25,124,0.746,0.039,Older,Existing Customer,1
30,F,0,Uneducated,Married,Less than $40K,Blue,13,3,1,3,6075.0,0,6075.0,0.923,8619.25,63,0.909,0.0,Young,Attrited Customer,0
60,M,0,Uneducated,Married,$40K - $60K,Blue,54,3,3,3,13035.0,1285,11750.0,0.761,8619.25,97,0.98,0.099,Older,Existing Customer,1
43,M,2,Post-Graduate,Single,$60K - $80K,Blue,36,2,3,3,17306.0,0,17306.0,0.4,6205.0,65,0.806,0.0,Middle-aged,Attrited Customer,0
41,F,4,Uneducated,Single,Less than $40K,Gold,36,3,3,3,15987.0,0,15987.0,0.598,7832.0,73,0.78,0.0,Middle-aged,Attrited Customer,0
42,M,2,Graduate,Single,$60K - $80K,Silver,36,3,3,2,23836.25,0,34516.0,0.774,8619.25,132,0.737,0.0,Middle-aged,Existing Customer,1
36,M,2,High School,Married,$120K +,Blue,36,3,1,2,23836.25,939,33577.0,0.826,8619.25,107,0.754,0.027,Middle-aged,Existing Customer,1
27,F,1,High School,Married,Unknown,Blue,15,2,1,2,7469.0,0,7469.0,0.688,8619.25,122,0.718,0.0,Young,Existing Customer,1
59,M,0,College,Married,$80K - $120K,Blue,50,3,2,3,12918.0,2352,10566.0,1.008,8619.25,76,0.9,0.182,Older,Attrited Customer,0
59,F,1,High School,Single,Less than $40K,Blue,50,1,0,3,4085.0,0,4085.0,0.787,7597.0,71,0.69,0.0,Older,Attrited Customer,0
55,M,1,Graduate,Married,$40K - $60K,Blue,36,2,1,2,3705.0,1355,2350.0,0.742,8619.25,119,0.725,0.366,Middle-aged,Existing Customer,1
56,F,1,High School,Married,Less than $40K,Blue,43,3,1,1,5319.0,921,4398.0,0.866,8619.25,110,0.618,0.173,Older,Existing Customer,1
34,M,3,Graduate,Married,$40K - $60K,Blue,36,3,2,1,4549.0,990,3559.0,0.745,8619.25,123,0.732,0.218,Young,Existing Customer,1
49,M,2,Uneducated,Married,$80K - $120K,Blue,39,2,3,1,15894.0,1293,14601.0,0.693,8619.25,118,0.735,0.081,Middle-aged,Existing Customer,1
32,M,1,Unknown,Single,$40K - $60K,Silver,16,3,3,1,17894.0,2517,15377.0,0.731,8619.25,111,0.586,0.141,Young,Existing Customer,1
49,F,3,Unknown,Single,Less than $40K,Blue,37,2,2,2,5855.0,0,5855.0,0.962,8619.25,80,0.86,0.0,Middle-aged,Attrited Customer,0
60,F,1,Uneducated,Married,Less than $40K,Silver,54,2,2,3,13062.0,1731,11331.0,0.936,8619.25,108,0.565,0.133,Older,Existing Customer,1
51,F,3,Uneducated,Married,Less than $40K,Blue,33,3,3,3,7428.0,0,7428.0,0.873,8078.0,62,0.722,0.0,Middle-aged,Attrited Customer,0
39,M,2,College,Married,Less than $40K,Blue,19,3,3,2,8848.0,961,7887.0,0.884,8619.25,117,0.671,0.109,Middle-aged,Existing Customer,1
54,F,2,Graduate,Married,$40K - $60K,Blue,41,3,1,3,7362.0,1176,6186.0,0.735,8619.25,130,0.688,0.16,Middle-aged,Existing Customer,1
53,M,5,Graduate,Single,$120K +,Gold,36,2,4,1,23836.25,2088,32428.0,0.822,8619.25,123,0.732,0.06,Middle-aged,Existing Customer,1
35,M,3,Post-Graduate,Married,$80K - $120K,Blue,28,3,1,2,4380.0,0,4380.0,0.719,8619.25,121,0.704,0.0,Young,Existing Customer,1
47,M,2,Uneducated,Single,$60K - $80K,Blue,36,3,3,2,12510.0,1871,10639.0,0.748,8619.25,128,0.778,0.15,Middle-aged,Existing Customer,1
52,M,5,Unknown,Single,$60K - $80K,Blue,36,2,3,2,23712.0,2195,21517.0,0.754,8619.25,115,0.855,0.093,Middle-aged,Existing Customer,1
57,F,2,Doctorate,Single,Less than $40K,Blue,44,2,2,3,9149.0,1254,7895.0,0.762,8619.25,100,0.754,0.137,Older,Existing Customer,1
47,F,3,Uneducated,Single,Unknown,Silver,33,2,2,3,23836.25,1930,32586.0,0.93,8619.25,125,0.736,0.056,Middle-aged,Existing Customer,1
54,F,1,High School,Married,Less than $40K,Blue,41,3,3,2,3784.0,2517,1267.0,0.648,8619.25,96,0.684,0.665,Middle-aged,Existing Customer,1
39,M,1,High School,Single,$80K - $120K,Blue,29,3,1,2,9680.0,2101,7579.0,0.626,8619.25,100,0.695,0.217,Middle-aged,Existing Customer,1
50,M,4,High School,Married,$120K +,Blue,41,2,2,2,23836.25,2353,32163.0,0.667,8619.25,129,0.675,0.068,Middle-aged,Existing Customer,1
60,F,1,High School,Married,Less than $40K,Blue,47,2,3,1,3845.0,1460,2385.0,0.857,8619.25,106,0.828,0.38,Older,Existing Customer,1
41,M,2,Uneducated,Single,$40K - $60K,Blue,27,2,3,1,13409.0,1255,12154.0,0.742,8619.25,99,0.768,0.094,Middle-aged,Existing Customer,1
50,M,2,Graduate,Single,$80K - $120K,Silver,40,3,4,6,23836.25,0,34516.0,0.801,7661.0,79,1.079,0.0,Middle-aged,Attrited Customer,0
51,M,0,Unknown,Married,$80K - $120K,Blue,36,3,2,3,8065.0,0,8065.0,0.729,8619.25,115,0.769,0.0,Middle-aged,Existing Customer,1
56,M,3,Graduate,Married,$60K - $80K,Blue,40,3,3,2,20501.0,561,19940.0,0.779,8619.25,99,0.678,0.027,Older,Existing Customer,1
41,M,3,College,Single,$60K - $80K,Blue,36,3,3,1,23260.0,1476,21784.0,0.975,8619.25,105,0.81,0.063,Middle-aged,Existing Customer,1
44,F,5,Post-Graduate,Unknown,Less than $40K,Blue,33,3,3,2,9073.0,2466,6607.0,0.446,6793.0,60,1.069,0.272,Middle-aged,Attrited Customer,0
36,M,1,Graduate,Single,$60K - $80K,Blue,24,3,2,1,20101.0,1299,18802.0,0.858,8619.25,115,0.855,0.065,Middle-aged,Existing Customer,1
31,M,0,Graduate,Married,Less than $40K,Blue,36,3,2,3,6911.0,2517,4394.0,0.934,8123.0,71,0.732,0.364,Young,Attrited Customer,0
49,F,1,Graduate,Married,Less than $40K,Blue,36,2,3,2,3423.0,2186,1237.0,0.671,8619.25,120,0.875,0.639,Middle-aged,Existing Customer,1
40,F,3,College,Single,Less than $40K,Silver,36,2,1,0,10729.0,0,10729.0,0.68,8619.25,108,0.636,0.0,Middle-aged,Existing Customer,1
49,F,4,High School,Single,Unknown,Silver,30,2,3,2,23836.25,1963,32553.0,0.758,8619.25,86,0.792,0.057,Middle-aged,Existing Customer,1
46,M,4,Unknown,Married,$80K - $120K,Blue,39,3,3,2,23836.25,289,34227.0,0.95,8619.25,76,1.054,0.008,Middle-aged,Attrited Customer,0
54,M,1,Unknown,Single,$80K - $120K,Blue,49,2,3,3,23836.25,2027,26543.0,0.749,8619.25,102,0.759,0.071,Middle-aged,Existing Customer,1
29,M,1,High School,Married,$60K - $80K,Blue,16,3,2,1,12495.0,2517,9978.0,0.827,8619.25,106,0.683,0.201,Young,Existing Customer,1
46,M,3,College,Married,$60K - $80K,Blue,39,3,3,2,13344.0,1907,11437.0,0.832,8534.0,86,0.83,0.143,Middle-aged,Attrited Customer,0
50,M,1,Unknown,Single,$120K +,Blue,37,4,3,2,23836.25,0,32563.0,1.013,8619.25,81,0.884,0.0,Middle-aged,Attrited Customer,0
49,F,3,Graduate,Single,Unknown,Blue,36,3,2,2,3375.0,0,3375.0,0.629,8619.25,103,0.807,0.0,Middle-aged,Existing Customer,1
50,M,2,College,Married,$60K - $80K,Blue,36,2,2,1,12299.0,1664,10635.0,0.879,8619.25,90,0.915,0.135,Middle-aged,Existing Customer,1
60,M,1,High School,Single,Less than $40K,Blue,50,4,4,5,4613.0,0,4613.0,0.978,8619.25,78,1.294,0.0,Older,Attrited Customer,0
55,F,2,Doctorate,Married,Less than $40K,Silver,36,3,2,1,10858.0,0,10858.0,0.787,8619.25,111,0.682,0.0,Middle-aged,Existing Customer,1
57,M,3,Post-Graduate,Single,$80K - $120K,Blue,50,3,1,1,23836.25,2293,32223.0,0.799,8619.25,114,0.754,0.066,Older,Existing Customer,1
47,M,3,High School,Married,$60K - $80K,Blue,41,2,3,3,4207.0,1556,2651.0,0.658,8619.25,122,0.718,0.37,Middle-aged,Existing Customer,1
45,F,2,Graduate,Married,Less than $40K,Blue,36,2,3,1,3336.0,1889,1447.0,0.85,8619.25,105,0.567,0.566,Middle-aged,Existing Customer,1
45,F,5,Unknown,Unknown,Less than $40K,Blue,37,2,2,2,5465.0,1967,3498.0,0.644,8619.25,115,0.667,0.36,Middle-aged,Existing Customer,1
55,F,1,College,Single,Less than $40K,Silver,36,3,1,3,12633.0,1661,10972.0,0.718,8619.25,98,0.69,0.131,Middle-aged,Existing Customer,1
39,M,1,College,Single,$80K - $120K,Blue,36,3,1,3,23836.25,1260,33256.0,0.877,8619.25,95,0.759,0.037,Middle-aged,Existing Customer,1
35,F,0,Doctorate,Married,Less than $40K,Blue,27,2,3,2,3876.0,0,3876.0,0.848,7712.0,73,0.825,0.0,Young,Attrited Customer,0
40,F,4,Uneducated,Married,Unknown,Blue,29,2,3,3,3326.0,2181,1145.0,0.827,8619.25,110,0.746,0.656,Middle-aged,Existing Customer,1
49,M,4,Post-Graduate,Single,$120K +,Silver,38,3,3,1,23836.25,1562,32954.0,0.618,8619.25,100,0.667,0.045,Middle-aged,Existing Customer,1
32,M,3,Graduate,Married,$40K - $60K,Blue,20,2,2,2,3264.0,0,3264.0,0.549,6439.0,63,0.75,0.0,Young,Attrited Customer,0
46,M,1,Graduate,Married,$40K - $60K,Blue,27,2,2,2,6903.0,2091,4812.0,0.919,8619.25,107,0.911,0.303,Middle-aged,Existing Customer,1
42,F,3,Unknown,Married,Less than $40K,Blue,31,2,3,2,2940.0,0,2940.0,0.962,8619.25,120,0.875,0.0,Middle-aged,Existing Customer,1
